"Date de déclaration";"Cas confirmés";"Cas actifs";"Annotations 1"
"2022-02-21 00:00:00";279457;3854
"2022-02-22 00:00:00";279693;3705
"2022-02-23 00:00:00";279898;3597
"2022-02-24 00:00:00";280129;3450
"2022-02-25 00:00:00";280308;3291
"2022-02-26 00:00:00";280435;3123
"2022-02-27 00:00:00";280538;2955
"2022-02-28 00:00:00";280785;2940
"2022-03-01 00:00:00";280991;2907
"2022-03-02 00:00:00";281143;2822
"2022-03-03 00:00:00";281405;2716
"2022-03-04 00:00:00";281539;2641
"2022-03-05 00:00:00";281657;2527
"2022-03-06 00:00:00";281785;2435
"2022-03-07 00:00:00";281965;2422
"2022-03-08 00:00:00";282166;2450
"2022-03-09 00:00:00";282349;2452
"2022-03-10 00:00:00";282506;2378
"2022-03-11 00:00:00";282681;2378
"2022-03-12 00:00:00";282785;2304
"2022-03-13 00:00:00";282851;2237
"2022-03-14 00:00:00";283021;2249
"2022-03-15 00:00:00";283215;2282
"2022-03-16 00:00:00";283462;2387
"2022-03-17 00:00:00";283680;2383
"2022-03-18 00:00:00";283857;2385
"2022-03-19 00:00:00";284006;2342
"2022-03-20 00:00:00";284156;2323
"2022-03-21 00:00:00";284429;2425
"2022-03-22 00:00:00";284827;2722
"2022-03-23 00:00:00";285242;2996
"2022-03-24 00:00:00";285681;3240
"2022-03-25 00:00:00";286095;3444
"2022-03-26 00:00:00";286403;3554
"2022-03-27 00:00:00";286707;3645
"2022-03-28 00:00:00";287257;4013
"2022-03-29 00:00:00";287837;4441
"2022-03-30 00:00:00";288502;4895
"2022-03-31 00:00:00";289059;5088
"2022-04-01 00:00:00";289708;5339
"2022-04-02 00:00:00";290170;5342
"2022-04-03 00:00:00";290643;5382
"2022-04-04 00:00:00";291315;5653
"2022-04-05 00:00:00";292102;6132
"2022-04-06 00:00:00";292843;6509
"2022-04-07 00:00:00";293547;6586
"2022-04-08 00:00:00";294158;6580
"2022-04-09 00:00:00";294637;6447
"2022-04-10 00:00:00";295099;6299
"2022-04-11 00:00:00";295715;6298
"2022-04-12 00:00:00";296339;6503
"2022-04-13 00:00:00";297137;6789
"2022-04-14 00:00:00";297723;6602
"2022-04-15 00:00:00";298148;6339
"2022-04-16 00:00:00";298475;5991
"2022-04-17 00:00:00";298745;5711
"2022-04-18 00:00:00";299116;5568
"2022-04-19 00:00:00";299582;5628
"2022-04-20 00:00:00";300163;5792
"2022-04-21 00:00:00";300555;5566
"2022-04-22 00:00:00";301007;5425
"2022-04-23 00:00:00";301341;5235
"2022-04-24 00:00:00";301659;5073
"2022-04-25 00:00:00";302038;5085
"2022-04-26 00:00:00";302429;5179
"2022-04-27 00:00:00";302819;5285
"2022-04-28 00:00:00";303190;5228
"2022-04-29 00:00:00";303538;5055
"2022-04-30 00:00:00";303723;4752
"2022-05-01 00:00:00";303924;4525
"2022-05-02 00:00:00";304228;4416
"2022-05-03 00:00:00";304561;4420
"2022-05-04 00:00:00";304808;4382
"2022-05-05 00:00:00";305065;4209
"2022-05-06 00:00:00";305277;3966
"2022-05-07 00:00:00";305408;3738
"2022-05-08 00:00:00";305577;3581
"2022-05-09 00:00:00";305765;3468
"2022-05-10 00:00:00";305974;3422
"2022-05-11 00:00:00";306238;3329
"2022-05-12 00:00:00";306409;3141
"2022-05-13 00:00:00";306581;3008
"2022-05-14 00:00:00";306742;2937
"2022-05-15 00:00:00";306872;2822
"2022-05-16 00:00:00";307051;2798
"2022-05-17 00:00:00";307199;2755
"2022-05-18 00:00:00";307319;2698
"2022-05-19 00:00:00";307436;2493
